MTX,1994-10-24,14.0807,14.054,13.94,13.8889,13.8131,13.5224,13.4509,13.3827,13.2438,13.0954,13.8131,14.0807,13.0954,13.5224,13.0954,14.0807,0.2676,0.427,0.9853,105,0
MTX,1994-11-14,13.0707,13.3015,13.53,13.5551,13.5614,13.44,13.391,13.3395,13.2247,13.0937,13.0707,13.5614,13.0937,13.44,13.0707,13.5614,0.4907,0.3463,0.4907,108,0
MTX,1994-11-21,12.8947,13.1072,13.3825,13.4264,13.4561,13.3935,13.3537,13.3092,13.2049,13.0814,12.8947,13.4561,13.0814,13.3935,12.8947,13.4561,0.5614,0.3121,0.5614,109,0
MTX,1994-12-05,12.6308,12.7937,13.1049,13.1755,13.242,13.2873,13.2662,13.2362,13.154,13.0466,12.6308,13.242,13.0466,13.2873,12.6308,13.2873,0.6112,0.2407,0.6565,111,0
MTX,1994-11-28,12.7188,12.9191,13.2298,13.2905,13.3419,13.3386,13.3087,13.2718,13.1789,13.0637,12.7188,13.3419,13.0637,13.3386,12.7188,13.3419,0.6231,0.2749,0.6231,110,0
MTX,1994-12-12,12.6748,12.7687,13.0347,13.1052,13.1766,13.2506,13.2358,13.211,13.1369,13.0358,12.6748,13.1766,13.0358,13.2506,12.6748,13.2506,0.5018,0.2148,0.5758,112,0
MTX,1995-01-03,13.0063,12.9614,13.0292,13.0708,13.1228,13.2057,13.1989,13.1817,13.1213,13.0322,12.9614,13.1228,13.0322,13.2057,12.9614,13.2057,0.1614,0.1735,0.2443,115,0
MTX,1994-11-07,13.364,13.5636,13.6973,13.6965,13.6734,13.4857,13.4271,13.3683,13.243,13.1044,13.364,13.6973,13.1044,13.4857,13.1044,13.6973,0.3333,0.3813,0.5929,107,0
MTX,1995-01-09,13.5365,13.3299,13.2178,13.224,13.2408,13.2613,13.2471,13.2249,13.1584,13.0661,13.2178,13.5365,13.0661,13.2613,13.0661,13.5365,0.3187,0.1952,0.4704,116,0
MTX,1995-01-16,13.5086,13.3802,13.2656,13.2635,13.2708,13.2755,13.2601,13.2374,13.171,13.0797,13.2635,13.5086,13.0797,13.2755,13.0797,13.5086,0.2451,0.1958,0.4289,117,0
MTX,1995-01-23,13.7877,13.6091,13.4113,13.3871,13.3703,13.3265,13.3049,13.2779,13.2061,13.1121,13.3703,13.7877,13.1121,13.3265,13.1121,13.7877,0.4174,0.2144,0.6756,118,0
MTX,1994-12-19,12.5209,12.6348,12.9133,12.9916,13.0754,13.1936,13.1875,13.1698,13.1067,13.0139,12.5209,13.0754,13.0139,13.1936,12.5209,13.1936,0.5545,0.1797,0.6727,113,0
MTX,1995-02-27,13.9152,13.7915,13.6174,13.5772,13.5352,13.4271,13.3975,13.3656,13.2903,13.1974,13.5352,13.9152,13.1974,13.4271,13.1974,13.9152,0.38,0.2297,0.7178,123,0
MTX,1994-12-27,13.118,12.9949,13.0591,13.1029,13.1554,13.2272,13.2168,13.1964,13.1306,13.0369,12.9949,13.1554,13.0369,13.2272,12.9949,13.2272,0.1605,0.1903,0.2323,114,0
MTX,1995-03-06,14.2022,14.0241,13.7759,13.7175,13.6545,13.4956,13.4582,13.4204,13.3373,13.2398,13.6545,14.2022,13.2398,13.4956,13.2398,14.2022,0.5477,0.2558,0.9624,124,0
MTX,1995-03-20,14.8721,14.6149,14.2076,14.1047,13.9885,13.6932,13.6331,13.5781,13.4711,13.3583,13.9885,14.8721,13.3583,13.6932,13.3583,14.8721,0.8836,0.3349,1.5138,126,0
MTX,1995-01-30,13.5756,13.5272,13.4026,13.3835,13.3694,13.3289,13.3082,13.2821,13.2123,13.1203,13.3694,13.5756,13.1203,13.3289,13.1203,13.5756,0.2062,0.2086,0.4553,119,0
MTX,1995-02-06,13.4751,13.4764,13.3975,13.3821,13.3701,13.3319,13.3119,13.2866,13.2187,13.1286,13.3701,13.4764,13.1286,13.3319,13.1286,13.4764,0.1063,0.2033,0.3478,120,0
MTX,1995-02-13,13.5422,13.5207,13.436,13.4171,13.4,13.3498,13.3284,13.3023,13.234,13.1444,13.4,13.5422,13.1444,13.3498,13.1444,13.5422,0.1422,0.2054,0.3978,121,0
MTX,1995-03-27,15.0033,14.7881,14.3761,14.2631,14.1318,13.7862,13.7165,13.654,13.5363,13.4165,14.1318,15.0033,13.4165,13.7862,13.4165,15.0033,0.8715,0.3697,1.5868,127,0
MTX,1995-03-13,14.6097,14.3551,14.0016,13.9175,13.8248,13.5938,13.5448,13.4983,13.4032,13.2981,13.8248,14.6097,13.2981,13.5938,13.2981,14.6097,0.7849,0.2957,1.3116,125,0
MTX,1995-02-21,13.6344,13.5893,13.4888,13.4647,13.4408,13.3741,13.3505,13.323,13.2533,13.1635,13.4408,13.6344,13.1635,13.3741,13.1635,13.6344,0.1936,0.2106,0.4709,122,0
MTX,1995-04-03,14.7463,14.6885,14.3967,14.2979,14.1765,13.8316,13.7594,13.6947,13.5737,13.4517,14.1765,14.7463,13.4517,13.8316,13.4517,14.7463,0.5698,0.3799,1.2946,128,0
MTX,1995-04-17,14.9788,14.8842,14.6057,14.505,14.3754,13.9801,13.8957,13.8209,13.6849,13.5528,14.3754,14.9788,13.5528,13.9801,13.5528,14.9788,0.6034,0.4273,1.426,130,0
